"","UniprotID","Gene","estimate","estimate1","estimate2",".y.","group1","group2","n1","n2","statistic","p","df","conf.low","conf.high","method","alternative","p.adj","FC","log10adjustP","Direction"
"206","P05090","APOD",0.34556761875,19.48892454875,19.14335693,"Intensity","Control_1","Disease_1",24,22,2.43550479630525,0.0191,43.1946588577143,0.0594615473964947,0.631673690103504,"T-test","two.sided",0.148326126126126,0.34556761875,0.828782345714217,"NotSignificant"
"207","P05109","S100A8",-0.287863650189394,13.3950754420833,13.6829390922727,"Intensity","Control_1","Disease_1",24,22,-1.29009025883726,0.204,41.857065646056,-0.738212871247775,0.162485570868988,"T-test","two.sided",0.496745762711864,-0.287863650189394,0.303865828775176,"NotSignificant"
"208","P05121","SERPINE1",-0.860015038775742,10.1400712964348,11.0000863352105,"Intensity","Control_1","Disease_1",23,19,-3.26413003736895,0.00255,33.1444674657351,-1.39596919921758,-0.324060878333901,"T-test","two.sided",0.0515195348837209,-0.860015038775742,1.28802806642358,"NotSignificant"
"209","P05154","SERPINA5",0.785666949053031,16.3217524554167,15.5360855063636,"Intensity","Control_1","Disease_1",24,22,3.42415168481185,0.00139,41.9893782456277,0.322617375601813,1.24871652250425,"T-test","two.sided",0.0315310526315789,0.785666949053031,1.501261530538,"Up"
"210","P05155","SERPING1",0.17993752780303,20.1004606641667,19.9205231363636,"Intensity","Control_1","Disease_1",24,22,1.57167464411082,0.124,41.3404022114547,-0.0512174135890448,0.411092469195106,"T-test","two.sided",0.390102189781022,0.17993752780303,0.40882161183344,"NotSignificant"
"211","P05156","CFI",0.0473979565530307,15.3541994279167,15.3068014713636,"Intensity","Control_1","Disease_1",24,22,0.313172519886748,0.756,39.8274895394249,-0.258528535551811,0.353324448657872,"T-test","two.sided",0.89014693877551,0.0473979565530307,0.0505382973640017,"NotSignificant"
"212","P05362","ICAM1",0.149806338977271,16.44955106625,16.2997447272727,"Intensity","Control_1","Disease_1",24,22,1.3091246525215,0.198,42.157368344106,-0.0811021543225759,0.380714832277118,"T-test","two.sided",0.492925287356322,0.149806338977271,0.307218901712161,"NotSignificant"
"213","P05387","RPLP2",-0.0022230097012983,9.93420532757143,9.93642833727273,"Intensity","Control_1","Disease_1",21,22,-0.010863962787087,0.991,40.697161570536,-0.415559655960645,0.411113636558048,"T-test","two.sided",0.994461001164144,-0.0022230097012983,0.00241224352125417,"NotSignificant"
"214","P05408","SCG5",0.282142857482143,10.9079508352917,10.6258079778095,"Intensity","Control_1","Disease_1",24,21,1.69141253263979,0.0981,42.2241921619993,-0.0544384167939307,0.618724131758216,"T-test","two.sided",0.339607228915663,0.282142857482143,0.469023073891075,"NotSignificant"
"215","P05451","REG1A",0.480632910681818,14.8269886825,14.3463557718182,"Intensity","Control_1","Disease_1",24,22,2.42773875118441,0.0202,36.6295137051257,0.0793593495788298,0.881906471784806,"T-test","two.sided",0.149023728813559,0.480632910681818,0.826744574055514,"NotSignificant"
"216","P05452","CLEC3B",-0.122051630833333,12.7089320641667,12.830983695,"Intensity","Control_1","Disease_1",24,22,-0.972756034559944,0.336,42.7124750044577,-0.375135126133481,0.131031864466815,"T-test","two.sided",0.632384279475983,-0.122051630833333,0.199018934789312,"NotSignificant"
"217","P05543","SERPINA7",-0.198939571742422,17.5352663791667,17.7342059509091,"Intensity","Control_1","Disease_1",24,22,-1.6743998340783,0.102,41.7120854213907,-0.438761875220643,0.0408827317357994,"T-test","two.sided",0.348904761904762,-0.198939571742422,0.457293103194914,"NotSignificant"
"218","P05546","SERPIND1",0.0700479414015156,15.8839877445833,15.8139398031818,"Intensity","Control_1","Disease_1",24,22,0.622926394319806,0.537,42.0525976520876,-0.156876510828666,0.296972393631697,"T-test","two.sided",0.777973109243698,0.0700479414015156,0.109035414204281,"NotSignificant"
"219","P05556","ITGB1",0.424354751060607,12.3697715633333,11.9454168122727,"Intensity","Control_1","Disease_1",24,22,3.38240791646417,0.00164,39.0903840479566,0.17060799033723,0.678101511783984,"T-test","two.sided",0.0362482051282051,0.424354751060607,1.44071349315409,"Up"
"220","P05787","KRT8",0.287618093727271,12.1642684415,11.8766503477727,"Intensity","Control_1","Disease_1",24,22,0.787509844296027,0.436,35.3161910172641,-0.453590360617043,1.02882654807159,"T-test","two.sided",0.702489719626168,0.287618093727271,0.15336002692793,"NotSignificant"
"221","P05997","COL5A2",-0.0953159114772735,12.13435795625,12.2296738677273,"Intensity","Control_1","Disease_1",24,22,-0.755036113223772,0.454,43.7432151809926,-0.349778511486009,0.159146688531462,"T-test","two.sided",0.714138686131387,-0.0953159114772735,0.146217439802552,"NotSignificant"
"222","P06276","BCHE",0.268497335189393,16.1785797629167,15.9100824277273,"Intensity","Control_1","Disease_1",24,22,2.31468925156711,0.0254,43.9796001647776,0.0347173959777264,0.502277274401059,"T-test","two.sided",0.160445255474453,0.268497335189393,0.794673120897739,"NotSignificant"
"223","P06312","IGKV4",-0.0567429941666688,16.2955149958333,16.35225799,"Intensity","Control_1","Disease_1",24,22,-0.30953563087705,0.759,40.1495724649094,-0.42719650790312,0.313710519569782,"T-test","two.sided",0.89014693877551,-0.0567429941666688,0.0505382973640017,"NotSignificant"
"224","P06396","GSN",0.359539288621212,10.9489641116667,10.5894248230455,"Intensity","Control_1","Disease_1",24,22,2.10055699117986,0.0416,43.1933058417357,0.0143992844236021,0.704679292818822,"T-test","two.sided",0.203745454545455,0.359539288621212,0.690912071362694,"NotSignificant"
"225","P06454","PTMA",-0.308404320871212,12.2162476095833,12.5246519304545,"Intensity","Control_1","Disease_1",24,22,-1.80928968574258,0.0773,43.7163499708756,-0.651998825866899,0.0351901841244752,"T-test","two.sided",0.29521592920354,-0.308404320871212,0.529860212639796,"NotSignificant"
"226","P06681","C2",0.134821527689395,13.0292869104167,12.8944653827273,"Intensity","Control_1","Disease_1",24,22,0.95453994021355,0.345,43.1493362398189,-0.149992445713841,0.419635501092631,"T-test","two.sided",0.640926724137931,0.134821527689395,0.193191619656894,"NotSignificant"
"227","P06702","S100A9",-0.187175608257576,14.2544197558333,14.4415953640909,"Intensity","Control_1","Disease_1",24,22,-0.928129447798351,0.358,43.1955723978847,-0.593828120093745,0.219476903578594,"T-test","two.sided",0.656587234042553,-0.187175608257576,0.18270756546713,"NotSignificant"
"228","P06727","APOA4",0.565108889999999,13.440309675,12.875200785,"Intensity","Control_1","Disease_1",24,22,2.36599386207894,0.0225,43.9323826241804,0.0837248665051229,1.04649291349488,"T-test","two.sided",0.154358139534884,0.565108889999999,0.811470464582392,"NotSignificant"
"229","P07108","DBI",-0.157609951799243,10.7421646972917,10.8997746490909,"Intensity","Control_1","Disease_1",24,22,-0.889756880606736,0.379,39.0399232823257,-0.51589411040427,0.200674206805784,"T-test","two.sided",0.672218106995885,-0.157609951799243,0.172489793469508,"NotSignificant"
"230","P07148","FABP1",0.605399548939394,14.7720980366667,14.1666984877273,"Intensity","Control_1","Disease_1",24,22,4.4401235918099,5.97e-05,43.9843146686092,0.330606542704092,0.880192555174695,"T-test","two.sided",0.00395856923076923,0.605399548939394,2.40246175535275,"Up"
"231","P07195","LDHB",0.283620349022774,10.7384598882609,10.4548395392381,"Intensity","Control_1","Disease_1",23,21,1.31248940670155,0.197,40.51142665806,-0.152949098208959,0.720189796254507,"T-test","two.sided",0.492925287356322,0.283620349022774,0.307218901712161,"NotSignificant"
"232","P07225","PROS1",0.163911942992424,12.4760290720833,12.3121171290909,"Intensity","Control_1","Disease_1",24,22,1.57074028175362,0.123,43.6807996487063,-0.0464417445999793,0.374265630584828,"T-test","two.sided",0.388373626373626,0.163911942992424,0.410750269776645,"NotSignificant"
"233","P07307","ASGR2",-0.0923663868181812,10.674593966,10.7669603528182,"Intensity","Control_1","Disease_1",24,22,-0.637575595053857,0.527,43.1058367174175,-0.384506405857447,0.199773632221084,"T-test","two.sided",0.773890971039182,-0.0923663868181812,0.111320220210355,"NotSignificant"
"234","P07333","CSF1R",0.0891547842803018,15.4190971879167,15.3299424036364,"Intensity","Control_1","Disease_1",24,22,0.685649584573083,0.497,41.350679363345,-0.173377831206076,0.35168739976668,"T-test","two.sided",0.745473136915078,0.0891547842803018,0.127568001707629,"NotSignificant"
"235","P07359","GP1BA",-0.213148198863637,13.6316226225,13.8447708213636,"Intensity","Control_1","Disease_1",24,22,-1.2164478465421,0.23,43.9675346552017,-0.566291927026041,0.139995529298767,"T-test","two.sided",0.519865979381443,-0.213148198863637,0.284108602359352,"NotSignificant"
"236","P07437","TUBB",-0.600901951734848,12.7415218250833,13.3424237768182,"Intensity","Control_1","Disease_1",24,22,-1.04731378135008,0.301,40.9554355393474,-1.75966280808284,0.557858904613147,"T-test","two.sided",0.602,-0.600901951734848,0.220403508742175,"NotSignificant"
"237","P07477","PRSS1",0.351065149431818,13.13194124625,12.7808760968182,"Intensity","Control_1","Disease_1",24,22,2.21015860610164,0.0324,43.60236562719,0.0308584440351703,0.671271854828466,"T-test","two.sided",0.186192,0.351065149431818,0.730038983024356,"NotSignificant"
"238","P07814","EPRS1",-0.0181200022077928,13.7880377763636,13.8061577785714,"Intensity","Control_1","Disease_1",22,21,-0.08184154474094,0.935,39.0818672103638,-0.46592080425773,0.429680799842145,"T-test","two.sided",0.969879663056558,-0.0181200022077928,0.0132821470868804,"NotSignificant"
"239","P07910","HNRNPC",0.132583757261363,10.676116953625,10.5435331963636,"Intensity","Control_1","Disease_1",24,22,1.01997676862141,0.313,43.595743304259,-0.129456530041601,0.394624044564327,"T-test","two.sided",0.615995433789954,0.132583757261363,0.210422507132938,"NotSignificant"
"240","P07911","UMOD",0.0567030171969698,14.5570071958333,14.5003041786364,"Intensity","Control_1","Disease_1",24,22,0.526344592142628,0.601,42.9401056400324,-0.160563668889025,0.273969703282965,"T-test","two.sided",0.82493949044586,0.0567030171969698,0.0835779059097438,"NotSignificant"
"241","P08123","COL1A2",0.105368389545454,11.559344305,11.4539759154545,"Intensity","Control_1","Disease_1",24,22,0.80951133957741,0.423,37.722151195517,-0.158196492564054,0.368933271654962,"T-test","two.sided",0.693205323193916,0.105368389545454,0.159138110953984,"NotSignificant"
"242","P08174","CD55",0.255180986325758,13.8946859004167,13.6395049140909,"Intensity","Control_1","Disease_1",24,22,1.55007637125949,0.128,43.7316760688401,-0.0766559699220788,0.587017942573595,"T-test","two.sided",0.395469534050179,0.255180986325758,0.402886967801016,"NotSignificant"
"243","P08183","ABCB1",-0.00499762511857682,15.6652133026087,15.6702109277273,"Intensity","Control_1","Disease_1",23,22,-0.0264923363123386,0.979,37.8593811084733,-0.386934392869045,0.376939142631891,"T-test","two.sided",0.987015204678363,-0.00499762511857682,0.00567615710032197,"NotSignificant"
"244","P08185","SERPINA6",-0.0735539293181837,19.7170920025,19.7906459318182,"Intensity","Control_1","Disease_1",24,22,-0.843332617085949,0.405,31.4102277495866,-0.251342450076183,0.104234591439816,"T-test","two.sided",0.688579881656805,-0.0735539293181837,0.162045670293955,"NotSignificant"
"245","P08311","CTSG",-0.183941327424243,11.6923965416667,11.8763378690909,"Intensity","Control_1","Disease_1",24,22,-1.30370347564769,0.199,43.9441686833283,-0.468302531522536,0.10041987667405,"T-test","two.sided",0.492925287356322,-0.183941327424243,0.307218901712161,"NotSignificant"
"246","P08493","MGP",0.98216017405303,12.7749768804167,11.7928167063636,"Intensity","Control_1","Disease_1",24,22,6.3009452846275,1.78e-07,40.0275467516567,0.667131695875301,1.29718865223076,"T-test","two.sided",1.70484444444444e-05,0.98216017405303,4.76831524130572,"Up"
"247","P08519","LPA",-0.113357358674243,15.9005325104167,16.0138898690909,"Intensity","Control_1","Disease_1",24,22,-0.276774534081721,0.783,43.7339915952684,-0.93892463772622,0.712209920377734,"T-test","two.sided",0.898729693741678,-0.113357358674243,0.0463709091215122,"NotSignificant"
"248","P08571","CD14",-0.0755722378977275,11.007844669375,11.0834169072727,"Intensity","Control_1","Disease_1",24,22,-0.414036251684575,0.681,40.6294926611186,-0.444292388842492,0.293147913047037,"T-test","two.sided",0.852106169296987,-0.0755722378977275,0.0695062903656708,"NotSignificant"
"249","P08572","COL4A2",0.239054152310606,13.3770374195833,13.1379832672727,"Intensity","Control_1","Disease_1",24,22,1.98565975720393,0.0536,42.2561862175004,-0.00385965610752147,0.481967960728734,"T-test","two.sided",0.236170408163265,0.239054152310606,0.626774519832208,"NotSignificant"
"250","P08575","PTPRC",0.0962306565151518,13.5931576333333,13.4969269768182,"Intensity","Control_1","Disease_1",24,22,0.735401098021844,0.466,43.4531194848545,-0.167583347766739,0.360044660797042,"T-test","two.sided",0.722467625899281,0.0962306565151518,0.141181609067345,"NotSignificant"
"251","P08581","MET",0.151590579702381,13.5431889720833,13.391598392381,"Intensity","Control_1","Disease_1",24,21,1.04714948938804,0.301,42.9997375923869,-0.140355886978686,0.443537046383448,"T-test","two.sided",0.602,0.151590579702381,0.220403508742175,"NotSignificant"
"252","P08603","CFH",0.0450312372727275,13.38114658,13.3361153427273,"Intensity","Control_1","Disease_1",24,22,0.407667578465764,0.686,43.2846099376314,-0.177691599986147,0.267754074531602,"T-test","two.sided",0.852106169296987,0.0450312372727275,0.0695062903656708,"NotSignificant"
"253","P08637","FCGR3A",0.300659395340912,17.37821820625,17.0775588109091,"Intensity","Control_1","Disease_1",24,22,2.18905075416709,0.0339,43.9929720326074,0.0238536021283507,0.577465188553472,"T-test","two.sided",0.188767088607595,0.300659395340912,0.724073722336933,"NotSignificant"
"254","P08670","VIM",-0.058092755632412,11.393733583913,11.4518263395455,"Intensity","Control_1","Disease_1",23,22,-0.48216408439267,0.632,42.639691656921,-0.301130025387019,0.184944514122195,"T-test","two.sided",0.834321100917431,-0.058092755632412,0.0786667724821994,"NotSignificant"
"255","P08697","SERPINF2",0.311219721628788,17.3546910920833,17.0434713704545,"Intensity","Control_1","Disease_1",24,22,3.14599953290374,0.00297,43.893537844508,0.111834724887556,0.510604718370021,"T-test","two.sided",0.058185,0.311219721628788,1.23518896134426,"NotSignificant"
"256","P08779","KRT16",0.263746857555555,10.5457896275,10.2820427699444,"Intensity","Control_1","Disease_1",22,18,0.576728709099742,0.568,35.8767503796032,-0.663842187181529,1.19133590229264,"T-test","two.sided",0.803967159277504,0.263746857555555,0.0947616910971437,"NotSignificant"
"257","P09326","CD48",0.207918591249999,12.29093014125,12.08301155,"Intensity","Control_1","Disease_1",24,22,1.30797804845151,0.199,35.9103139960322,-0.11449891321757,0.530336095717569,"T-test","two.sided",0.492925287356322,0.207918591249999,0.307218901712161,"NotSignificant"
"258","P09429","HMGB1",-0.494986413303572,9.82265489779167,10.3176413110952,"Intensity","Control_1","Disease_1",24,21,-2.6457884059393,0.0114,42.697267452028,-0.872355954838149,-0.117616871768994,"T-test","two.sided",0.110413483146067,-0.494986413303572,0.956977889483727,"NotSignificant"
"259","P09486","SPARC",0.00595333998917624,10.4598677122273,10.4539143722381,"Intensity","Control_1","Disease_1",22,21,0.0318036128963089,0.975,40.5705905091132,-0.372207464635476,0.384114144613829,"T-test","two.sided",0.985287221570926,0.00595333998917624,0.0064371496442735,"NotSignificant"
"260","P09603","CSF1",-0.0182195357575772,14.0040215533333,14.0222410890909,"Intensity","Control_1","Disease_1",24,22,-0.146740361411497,0.884,42.805370565336,-0.26864843781141,0.232209366296256,"T-test","two.sided",0.942879012345679,-0.0182195357575772,0.0255440311668862,"NotSignificant"
"261","P09619","PDGFRB",0.476301608333333,14.5531746933333,14.076873085,"Intensity","Control_1","Disease_1",24,22,2.65167289704466,0.0111,43.4634504218432,0.114168847038958,0.838434369627708,"T-test","two.sided",0.108729545454545,0.476301608333333,0.963652427538798,"NotSignificant"
"262","P09681","GIP",-0.380238884805383,11.6252752699565,12.0055141547619,"Intensity","Control_1","Disease_1",23,21,-1.58574466912619,0.121,38.25852208138,-0.86555194843218,0.105074178821414,"T-test","two.sided",0.386303703703704,-0.380238884805383,0.413071128017824,"NotSignificant"
"263","P09958","FURIN",0.234393875841667,11.1547532967917,10.92035942095,"Intensity","Control_1","Disease_1",24,20,1.12382363995967,0.269,34.8397342191472,-0.189091721831655,0.657879473514988,"T-test","two.sided",0.5641800486618,0.234393875841667,0.248582276048948,"NotSignificant"
"264","P0C0L4","C4A",0.404559050186148,10.2589261730952,9.85436712290909,"Intensity","Control_1","Disease_1",21,22,1.42184543548518,0.164,35.2553519353321,-0.172919993695876,0.982038094068172,"T-test","two.sided",0.450094936708861,0.404559050186148,0.346695872579785,"NotSignificant"
"265","P0C0L5","C4B",0.0653814031439417,17.7633681604167,17.6979867572727,"Intensity","Control_1","Disease_1",24,22,0.312079002168368,0.757,41.1169690361393,-0.35768139467664,0.488444200964524,"T-test","two.sided",0.89014693877551,0.0653814031439417,0.0505382973640017,"NotSignificant"
"266","P0C7X2","ZNF688",0.296770695134576,12.856304626087,12.5595339309524,"Intensity","Control_1","Disease_1",23,21,2.14147141470113,0.0383,40.3108661971666,0.0167520626413093,0.576789327627843,"T-test","two.sided",0.195862721893491,0.296770695134576,0.70804821442143,"NotSignificant"
"267","P0DJI8","SAA1",-0.0459171704772725,11.40379335725,11.4497105277273,"Intensity","Control_1","Disease_1",24,22,-0.172266264125459,0.864,43.5802331889424,-0.583254873639952,0.491420532685407,"T-test","two.sided",0.932125156445557,-0.0459171704772725,0.0305257710103853,"NotSignificant"
"268","P0DMQ5","INAFM2",-0.469305501136363,12.3713724675,12.8406779686364,"Intensity","Control_1","Disease_1",24,22,-2.07734805266476,0.0439,42.2167266176979,-0.925152473557173,-0.0134585287155528,"T-test","two.sided",0.213795480225989,-0.469305501136363,0.670001480294972,"NotSignificant"
"269","P0DN79","CBSL",-0.135729803787878,13.5759781566667,13.7117079604545,"Intensity","Control_1","Disease_1",24,22,-0.737270536254725,0.465,43.3857362753935,-0.506902747889398,0.235443140313641,"T-test","two.sided",0.722467625899281,-0.135729803787878,0.141181609067345,"NotSignificant"
"270","P0DOY2","IGLC2",-0.0077633912878774,18.1283654241667,18.1361288154545,"Intensity","Control_1","Disease_1",24,22,-0.0641928886284033,0.949,42.2447681023871,-0.251785265428758,0.236258482853003,"T-test","two.sided",0.975581176470588,-0.0077633912878774,0.010736587851767,"NotSignificant"
"271","P0DOY3","IGLC3",0.313583788295455,15.90198370875,15.5883999204545,"Intensity","Control_1","Disease_1",24,22,1.43536849075848,0.158,42.6710508178771,-0.12709956096638,0.754267137557291,"T-test","two.sided",0.442194805194805,0.313583788295455,0.354386363721309,"NotSignificant"
"272","P0DP23","CALM1",-0.206697186944664,10.0953263447826,10.3020235317273,"Intensity","Control_1","Disease_1",23,22,-0.853688981375786,0.398,41.2409810190419,-0.695586447201549,0.282192073312221,"T-test","two.sided",0.680706349206349,-0.206697186944664,0.167040198547125,"NotSignificant"
"273","P0DP58","LYNX1",0.311841618404761,11.1355505941667,10.8237089757619,"Intensity","Control_1","Disease_1",24,21,2.28261795218062,0.0294,31.4886071566704,0.0333870396223374,0.590296197187185,"T-test","two.sided",0.173580821917808,0.311841618404761,0.760498259547567,"NotSignificant"
"274","P10124","SRGN",-1.09349295742424,13.7909589366667,14.8844518940909,"Intensity","Control_1","Disease_1",24,22,-3.51725708833201,0.00115,37.9155665780158,-1.72291031355512,-0.464075601293361,"T-test","two.sided",0.0283228571428571,-1.09349295742424,1.54786293817195,"Down"
"275","P10153","RNASE2",0.047488072954545,13.6582682175,13.6107801445455,"Intensity","Control_1","Disease_1",24,22,0.30222380553261,0.764,43.8425987938743,-0.269216390131358,0.364192536040448,"T-test","two.sided",0.891121621621622,0.047488072954545,0.0500630187526458,"NotSignificant"
"276","P10155","RO60",0.314642636079546,11.246908896625,10.9322662605455,"Intensity","Control_1","Disease_1",24,22,1.39822999535402,0.17,39.7790188678868,-0.140237142243553,0.769522414402644,"T-test","two.sided",0.456510903426791,0.314642636079546,0.340548845201885,"NotSignificant"
"277","P10412","H1",-0.183567826679841,10.9675129369565,11.1510807636364,"Intensity","Control_1","Disease_1",23,22,-0.888864044064261,0.379,42.3845570413067,-0.600229206892957,0.233093553533275,"T-test","two.sided",0.672218106995885,-0.183567826679841,0.172489793469508,"NotSignificant"
"278","P10451","SPP1",0.420656853636363,15.89115206,15.4704952063636,"Intensity","Control_1","Disease_1",24,22,2.69546744809674,0.00992,43.9162894583787,0.106120008394634,0.735193698878091,"T-test","two.sided",0.100032093023256,0.420656853636363,0.999860644131484,"NotSignificant"
"279","P10599","TXN",-0.31460970662879,16.4533696779167,16.7679793845455,"Intensity","Control_1","Disease_1",24,22,-1.45701578722056,0.154,34.6317285543296,-0.753132433182419,0.123913019924839,"T-test","two.sided",0.435239344262295,-0.31460970662879,0.36127185268561,"NotSignificant"
"280","P10645","CHGA",0.169869909810606,12.6820857120833,12.5122158022727,"Intensity","Control_1","Disease_1",24,22,1.08921950559928,0.282,42.292670032171,-0.14479677276652,0.484536592387732,"T-test","two.sided",0.577396674584323,0.169869909810606,0.238525721691594,"NotSignificant"
"281","P10646","TFPI",0.160601689700757,10.9308899537917,10.7702882640909,"Intensity","Control_1","Disease_1",24,22,1.34052979855536,0.187,43.4455339668732,-0.0809357610858778,0.402139140487391,"T-test","two.sided",0.479744047619048,0.160601689700757,0.318990405028632,"NotSignificant"
"282","P10721","KIT",-0.144132244128789,14.6489339754167,14.7930662195455,"Intensity","Control_1","Disease_1",24,22,-0.793066305585811,0.432,39.7111962158911,-0.511526668423353,0.223262180165775,"T-test","two.sided",0.70128813559322,-0.144132244128789,0.154103508441844,"NotSignificant"
"283","P10909","CLU",0.157032324015152,17.8343558258333,17.6773235018182,"Intensity","Control_1","Disease_1",24,22,1.9419866137133,0.0596,38.0890385766532,-0.00665104840493114,0.320715696435234,"T-test","two.sided",0.250610731707317,0.157032324015152,0.601000335490805,"NotSignificant"
"284","P10912","GHR",-0.236948602766798,11.2316902908696,11.4686388936364,"Intensity","Control_1","Disease_1",23,22,-1.29139814570092,0.203,42.7918923148561,-0.60702781845886,0.133130612925264,"T-test","two.sided",0.49571104815864,-0.236948602766798,0.304771401649897,"NotSignificant"
"285","P11137","MAP2",-0.0461935263257587,17.0330379345833,17.0792314609091,"Intensity","Control_1","Disease_1",24,22,-0.309408857477756,0.758,43.9797149158448,-0.34708390382601,0.254696851174493,"T-test","two.sided",0.89014693877551,-0.0461935263257587,0.0505382973640017,"NotSignificant"
"286","P11226","MBL2",-0.11430138525,11.70639857125,11.8206999565,"Intensity","Control_1","Disease_1",24,22,-0.426962378507149,0.672,39.0199331781258,-0.655783749107868,0.427180978607867,"T-test","two.sided",0.849397660818714,-0.11430138525,0.0708889393600835,"NotSignificant"
"287","P11279","LAMP1",0.143890578787879,15.8181967683333,15.6743061895455,"Intensity","Control_1","Disease_1",24,22,1.43594283729125,0.159,41.267058368578,-0.0584404688960842,0.346221626471842,"T-test","two.sided",0.443553398058252,0.143890578787879,0.35305408927967,"NotSignificant"
"288","P11362","FGFR1",0.229415210340907,16.08179239125,15.8523771809091,"Intensity","Control_1","Disease_1",24,22,1.37487694132728,0.176,43.6135818552915,-0.106957953617032,0.565788374298845,"T-test","two.sided",0.465374233128834,0.229415210340907,0.332197666429076,"NotSignificant"
"289","P11684","SCGB1A1",0.462893242765151,12.7139354695833,12.2510422268182,"Intensity","Control_1","Disease_1",24,22,2.04952115323053,0.0467,41.8019807191595,0.00703676068170903,0.918749724848594,"T-test","two.sided",0.219974863387978,0.462893242765151,0.657626943339604,"NotSignificant"
"290","P11717","IGF2R",-0.392038876613274,14.475487983913,14.8675268605263,"Intensity","Control_1","Disease_1",23,19,-2.18536098666144,0.0372,28.5902105852951,-0.759167708313884,-0.0249100449126631,"T-test","two.sided",0.194209638554217,-0.392038876613274,0.711729220014862,"NotSignificant"
"291","P12109","COL6A1",-0.277957349545455,12.9223113418182,13.2002686913636,"Intensity","Control_1","Disease_1",22,22,-0.830184144464219,0.411,41.8171895446705,-0.953727062741383,0.397812363650474,"T-test","two.sided",0.692618677042802,-0.277957349545455,0.159505801514162,"NotSignificant"
"292","P12111","COL6A3",0.296694802613636,12.97706823625,12.6803734336364,"Intensity","Control_1","Disease_1",24,22,2.32636573241966,0.0252,39.7689644683418,0.038888779421524,0.554500825805749,"T-test","two.sided",0.160445255474453,0.296694802613636,0.794673120897739,"NotSignificant"
"293","P12259","F5",0.0464593148484873,17.0346253816667,16.9881660668182,"Intensity","Control_1","Disease_1",24,22,0.362457420311193,0.719,43.2674872512795,-0.211991429154924,0.304910058851898,"T-test","two.sided",0.874140845070422,0.0464593148484873,0.0584185864630941,"NotSignificant"
"294","P12268","IMPDH2",-0.680394280719696,14.1715678579167,14.8519621386364,"Intensity","Control_1","Disease_1",24,22,-1.9523853084833,0.0573,43.6065977761202,-1.38291650212215,0.0221279406827564,"T-test","two.sided",0.244517821782178,-0.680394280719696,0.611689481654521,"NotSignificant"
"295","P12273","PIP",0.229467673636362,12.292474715,12.0630070413636,"Intensity","Control_1","Disease_1",24,22,0.922500133928447,0.361,43.9839535760589,-0.271850924794153,0.730786272066878,"T-test","two.sided",0.657890063424947,0.229467673636362,0.181846673007441,"NotSignificant"
"296","P12883","MYH7",0.335088470517599,12.4288402295652,12.0937517590476,"Intensity","Control_1","Disease_1",23,21,2.29388791697141,0.0269,41.3710507216375,0.0401566153594181,0.63002032567578,"T-test","two.sided",0.165627142857143,0.335088470517599,0.780868489851117,"NotSignificant"
"297","P13473","LAMP2",-0.135058061439391,18.2178153158333,18.3528733772727,"Intensity","Control_1","Disease_1",24,22,-0.995705524392064,0.325,43.0427369356849,-0.408595479691213,0.138479356812431,"T-test","two.sided",0.622555555555556,-0.135058061439391,0.205821886971757,"NotSignificant"
"298","P13497","BMP1",0.246823421060606,12.4018092933333,12.1549858722727,"Intensity","Control_1","Disease_1",24,22,2.2060834570583,0.0327,43.8600357432769,0.0213175558633675,0.472329286257844,"T-test","two.sided",0.186671523178808,0.246823421060606,0.728921928808171,"NotSignificant"
"299","P13501","CCL5",-0.964195248411256,12.9002677929524,13.8644630413636,"Intensity","Control_1","Disease_1",21,22,-2.36205042023173,0.0231,39.9541591610288,-1.78923307170116,-0.139157425121349,"T-test","two.sided",0.154358139534884,-0.964195248411256,0.811470464582392,"NotSignificant"
"300","P13521","SCG2",0.0658436905000013,11.7776569373182,11.7118132468182,"Intensity","Control_1","Disease_1",22,22,0.261077031966646,0.795,40.8070508099887,-0.443558177442587,0.57524555844259,"T-test","two.sided",0.903855643044619,0.0658436905000013,0.0439009262008963,"NotSignificant"
"301","P13591","NCAM1",0.46029471185606,14.9037179695833,14.4434232577273,"Intensity","Control_1","Disease_1",24,22,4.0897680404861,0.000183,43.5265695423735,0.233399665856597,0.687189757855522,"T-test","two.sided",0.00890733333333333,0.46029471185606,2.05025229506068,"Up"
"302","P13598","ICAM2",-0.151546398106063,17.0381562941667,17.1897026922727,"Intensity","Control_1","Disease_1",24,22,-1.4590509208636,0.152,42.7669183717,-0.361046019188141,0.0579532229760145,"T-test","two.sided",0.432422442244224,-0.151546398106063,0.36409177473282,"NotSignificant"
"303","P13611","VCAN",0.352202920075758,11.9912451641667,11.6390422440909,"Intensity","Control_1","Disease_1",24,22,2.30601657635198,0.0268,37.0592027799575,0.0427548312590811,0.661651008892435,"T-test","two.sided",0.165627142857143,0.352202920075758,0.780868489851117,"NotSignificant"
"304","P13645","KRT10",0.196000885151514,15.3773326733333,15.1813317881818,"Intensity","Control_1","Disease_1",24,22,0.481478711960706,0.633,42.9823419294407,-0.624966153270131,1.01696792357316,"T-test","two.sided",0.834321100917431,0.196000885151514,0.0786667724821994,"NotSignificant"
"305","P13647","KRT5",0.120893767045455,12.4784169325,12.3575231654545,"Intensity","Control_1","Disease_1",24,22,0.327639643165389,0.745,43.6441762359695,-0.622915781754908,0.864703315845819,"T-test","two.sided",0.884559228650138,0.120893767045455,0.0532730821270881,"NotSignificant"
